"Id","AddedDatetimeOffset","Owner Key","Division ID","DivID","Division Name","LoadNum","Ship Date","Mode","Fresh Frozen","StopCount","Origin Location","Origin City","Origin State","Origin Postal","Origin Lat","Origin Long","Destination Location","Destination City","Destination State","Destination Postal","Destination Lat","Destination Long","Miles","Handling Units","Total Weight","Carrier","RG Low Cost Carrier","Rate Source","Service Level","Freight Cost","Accessorial Cost","Total Cost","Low Cost Total","Benchmark Total","Cleansed Total Weight"
"675","2025-07-29 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100674","2025-07-29","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","21786","Enchanted Wheels Trucking","Beanstalk Brokerage","Spot","Standard","276.1","13.66","289.76","216.56","297.17","21786"
"676","2025-07-29 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100675","2025-07-29","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","20","37157","Pumpkin Carriage Carriers","Royal Coachlines","Contract","Standard","1708.8","62.44","1771.24","1540.57","1720.67","37157"
"677","2025-08-05 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100676","2025-08-05","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","21","26531","Genie Express Logistics","Genie Express Logistics","Contract","Standard","204.6","18.29","222.89","223.94","222.87","26531"
"678","2025-08-07 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100677","2025-08-07","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","22","29787","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","301.4","13.18","314.58","318.99","302.56","29787"
"679","2025-08-05 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100678","2025-08-05","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","23","41567","Genie Express Logistics","Genie Express Logistics","Spot","Expedited","223.3","32.78","256.08","252.7","262.69","38000"
"680","2025-08-10 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100679","2025-08-10","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","23","24873","Beast Freight Co","Customer Pickup Only","Spot","Standard","1529.6","179.55","1709.15","1531.9","1714.52","24873"
"681","2025-08-11 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100680","2025-08-11","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","19","28894","Beast Freight Co","Beast Freight Co","Contract","Standard","2047.5","126.26","2173.76","2134.53","2169.04","28894"
"682","2025-08-12 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100681","2025-08-12","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","42966","Royal Coachlines","Royal Coachlines","Contract","Standard","222.2","17.27","239.47","242.84","241.26","38000"
"683","2025-08-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100682","2025-08-13","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","29883","Storybook Shipping","Storybook Shipping","Spot","Expedited","202.4","7.01","209.41","210.51","207.1","29883"
"684","2025-08-14 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100683","2025-08-14","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","25","38728","Storybook Shipping","Storybook Shipping","Spot","Expedited","1920","82.19","2002.19","2036.5","1863.63","38728"
"685","2025-08-16 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100684","2025-08-16","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","21","43196","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","1235.2","48.29","1283.49","1295.39","1336.74","38000"
"686","2025-08-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100685","2025-08-15","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","25","32070","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Standard","202.4","13.7","216.1","212.44","203.8","32070"
"687","2025-08-19 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100686","2025-08-19","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","39835","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","206.8","8.36","215.16","214.13","199.83","39835"
"688","2025-08-23 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100687","2025-08-23","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","23","43603","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","1715.2","133.14","1848.34","1850.69","1764.46","38000"
"689","2025-08-24 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100688","2025-08-24","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","21","24865","Royal Coachlines","Royal Coachlines","Spot","Expedited","269.5","21.64","291.14","292.15","281.76","24865"
"690","2025-08-24 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100689","2025-08-24","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","37591","Genie Express Logistics","Royal Coachlines","Contract","Standard","229.9","20.98","250.88","207.84","245.86","37591"
"691","2025-08-23 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100690","2025-08-23","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","21","41866","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","301.4","24.2","325.6","328","330.09","38000"
"692","2025-08-28 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100691","2025-08-28","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","18","33740","Beast Freight Co","Genie Express Logistics","Contract","Standard","1875","174.79","2049.79","1543.78","2029.2","33740"
"693","2025-08-25 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100692","2025-08-25","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","24","22502","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","301.4","35.58","336.98","333.18","340.41","22502"
"694","2025-08-25 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100693","2025-08-25","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","25","30247","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","200.2","14.79","214.99","219.25","232.13","30247"
"695","2025-09-05 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100694","2025-09-05","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","19","42996","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","1760","183.06","1943.06","1932.62","1875.96","38000"
"696","2025-09-01 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100695","2025-09-01","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","25","24969","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","1522.5","108.52","1631.02","1643.75","1518.73","24969"
"697","2025-09-06 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100696","2025-09-06","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","24","28554","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","235.4","23.87","259.27","254.91","258.7","28554"
"698","2025-09-11 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100697","2025-09-11","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","26","32625","Magic Carpet Hauling","Storybook Shipping","Spot","Expedited","1184","53.85","1237.85","1056.08","1294","32625"
"699","2025-09-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100698","2025-09-09","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","19","33691","Genie Express Logistics","Genie Express Logistics","Spot","Expedited","287.1","32.94","320.04","321.53","317.64","33691"
"700","2025-09-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100699","2025-09-13","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","23","23267","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","212.3","29.82","242.12","246.3","250.28","23267"
"701","2025-09-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100700","2025-09-09","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","24","31256","Pumpkin Carriage Carriers","Beast Freight Co","Contract","Standard","1477.5","124.47","1601.97","1311.69","1612.89","31256"
"702","2025-09-08 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100701","2025-09-08","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","26","34614","Beast Freight Co","Beast Freight Co","Contract","Expedited","1890","134.01","2024.01","2051.63","2158.62","34614"
"703","2025-09-12 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100702","2025-09-12","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","21","26013","Beast Freight Co","Beast Freight Co","Contract","Standard","228.8","14.5","243.3","243.84","226.62","26013"
"704","2025-09-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100703","2025-09-15","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","25","22452","Beast Freight Co","Beast Freight Co","Spot","Standard","294.8","28.26","323.06","321.98","340.17","22452"
"705","2025-09-17 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100704","2025-09-17","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","26","32412","Pumpkin Carriage Carriers","Magic Carpet Hauling","Spot","Expedited","1177.6","109.02","1286.62","1057.13","1330.01","32412"
"706","2025-09-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100705","2025-09-15","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","25","35195","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","1702.5","111.66","1814.16","1819.22","1863.18","35195"
"707","2025-09-20 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100706","2025-09-20","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","21","24118","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","1555.2","161.91","1717.11","1706.97","1617.65","24118"
"708","2025-09-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100707","2025-09-15","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","23","23654","Beast Freight Co","Beast Freight Co","Contract","Expedited","1606.4","175.23","1781.63","1815.92","1742.08","23654"
"709","2025-09-22 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100708","2025-09-22","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","25","25179","Storybook Shipping","Storybook Shipping","Contract","Expedited","1331.2","173.47","1504.67","1504.79","1467.98","25179"
"710","2025-09-28 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100709","2025-09-28","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","28001","Enchanted Wheels Trucking","Royal Coachlines","Spot","Standard","1440","144.24","1584.24","1370.56","1480.7","28001"
"711","2025-09-28 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100710","2025-09-28","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","25","29809","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Standard","1800","260.87","2060.87","2037.75","2161.67","29809"
"712","2025-09-26 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100711","2025-09-26","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","25","27690","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","1177.6","151.15","1328.75","1306.97","1391.49","27690"
"713","2025-09-25 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100712","2025-09-25","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","25517","Genie Express Logistics","Genie Express Logistics","Spot","Expedited","1324.8","54.61","1379.41","1387.68","1279.48","25517"
"714","2025-10-03 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100713","2025-10-03","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","19","39601","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","1327.5","107.34","1434.84","1414.37","1401.39","39601"
"715","2025-10-02 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100714","2025-10-02","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","19","27378","Beast Freight Co","Beast Freight Co","Contract","Standard","1292.8","105.2","1398","1401.01","1303.51","27378"
"716","2025-10-01 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100715","2025-10-01","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","40330","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","1845","129.22","1974.22","1975.57","1932.99","38000"
"717","2025-10-04 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100716","2025-10-04","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","24","32370","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","231","16.09","247.09","249.92","238.18","32370"
"718","2025-10-03 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100717","2025-10-03","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","22","23211","Beast Freight Co","Beast Freight Co","Spot","Expedited","1600","197.1","1797.1","1792.4","1803.64","23211"
"719","2025-10-05 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100718","2025-10-05","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","23425","Enchanted Wheels Trucking","Windmill Freight Brokers","Contract","Standard","275","32.5","307.5","252.71","323.14","23425"
"720","2025-10-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100719","2025-10-09","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","42370","Royal Coachlines","Genie Express Logistics","Spot","Standard","1331.2","197.8","1529","1335.09","1406.8","38000"
"721","2025-10-06 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100720","2025-10-06","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","19","39851","Storybook Shipping","Beast Freight Co","Contract","Standard","1950","123.61","2073.61","1774.17","2122.62","39851"
"722","2025-10-06 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100721","2025-10-06","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","26","26376","Beast Freight Co","Beast Freight Co","Spot","Expedited","1491.2","153.33","1644.53","1639.17","1717.24","26376"
"723","2025-10-07 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100722","2025-10-07","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","28523","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","295.9","43.91","339.81","336.62","316.75","28523"
